13 9 60.000000
13 10 7.000000
13 11 0.000000
13 12 0.000000
13 13 0.000000
13 14 0.000000
13 15 0.000000
13 16 0.000000
13 17 0.000000
13 18 0.000000
13 19 14.000000
13 20 60.000000
13 21 60.000000
13 22 60.000000
13 23 35.000000
13 24 0.000000
13 25 0.000000
13 26 0.000000
13 27 0.000000
13 28 0.000000
13 29 0.000000
13 30 0.000000
13 31 0.000000
13 32 0.000000
13 33 44.000000
13 34 60.000000
13 35 60.000000
13 36 60.000000
13 37 2.000000
13 38 0.000000
13 39 0.000000
13 40 0.000000
13 41 0.000000
13 42 0.000000
13 43 0.000000
13 44 0.000000
13 45 0.000000
13 46 19.000000
13 47 60.000000
13 48 60.000000
13 49 60.000000
13 50 29.000000
13 51 0.000000
13 52 0.000000
13 53 0.000000
13 54 0.000000
13 55 0.000000
13 56 0.000000
13 57 0.000000
13 58 0.000000
13 59 0.000000
14 15.183333
14 0 50.000000
14 1 60.000000
14 2 60.000000
14 3 59.000000
14 4 0.000000
14 5 0.000000
14 6 0.000000
14 7 0.000000
14 8 0.000000
14 9 0.000000
14 10 0.000000
14 11 0.000000
14 12 0.000000
14 13 22.000000
14 14 60.000000
14 15 60.000000
14 16 60.000000
14 17 31.000000
14 18 0.000000
14 19 0.000000
14 20 0.000000
14 21 0.000000
14 22 0.000000
14 23 0.000000
14 24 0.000000
14 25 0.000000
14 26 0.000000
14 27 25.000000
14 28 60.000000
14 29 60.000000
14 30 60.000000
14 31 30.000000
14 32 0.000000
14 33 0.000000
14 34 0.000000
14 35 0.000000
14 36 0.000000
14 37 0.000000
14 38 0.000000
14 39 0.000000
14 40 0.000000
14 41 23.000000
14 42 60.000000
14 43 60.000000
14 44 60.000000
14 45 33.000000
14 46 0.000000
14 47 0.000000
14 48 0.000000
14 49 0.000000
14 50 0.000000
14 51 0.000000
14 52 0.000000
14 53 0.000000
14 54 0.000000
14 55 7.000000
14 56 60.000000
14 57 60.000000
14 58 60.000000
14 59 49.000000
15 19.483334
15 0 0.000000
15 1 0.000000
15 2 0.000000
15 3 0.000000
15 4 0.000000
15 5 0.000000
15 6 0.000000
15 7 0.000000
15 8 0.000000
15 9 0.000000
15 10 54.000000
15 11 60.000000
15 12 60.000000
15 13 60.000000
15 14 0.000000
15 15 0.000000
15 16 0.000000
15 17 0.000000
15 18 0.000000
15 19 0.000000
15 20 0.000000
15 21 0.000000
15 22 0.000000
15 23 0.000000
15 24 48.000000
15 25 60.000000
15 26 60.000000
15 27 60.000000
15 28 7.000000
15 29 0.000000
15 30 0.000000
15 31 0.000000
15 32 0.000000
15 33 0.000000
15 34 0.000000
15 35 0.000000
15 36 0.000000
15 37 0.000000
15 38 43.000000
15 39 60.000000
15 40 60.000000
15 41 60.000000
15 42 15.000000
15 43 0.000000
15 44 0.000000
15 45 0.000000
15 46 0.000000
15 47 0.000000
15 48 0.000000
15 49 0.000000
15 50 0.000000
15 51 0.000000
15 52 40.000000
15 53 60.000000
15 54 60.000000
15 55 60.000000
15 56 18.000000
15 57 0.000000
15 58 0.000000
15 59 0.000000
16 15.750000
16 0 0.000000
16 1 0.000000
16 2 0.000000
16 3 0.000000
16 4 0.000000
16 5 0.000000
16 6 33.000000
16 7 60.000000
16 8 60.000000
16 9 60.000000
16 10 14.000000
16 11 0.000000
16 12 0.000000
16 13 0.000000
16 14 0.000000
16 15 0.000000
16 16 0.000000
16 17 0.000000
16 18 0.000000
16 19 33.000000
16 20 60.000000
16 21 60.000000
16 22 60.000000
16 23 15.000000
16 24 0.000000
16 25 0.000000
16 26 0.000000
16 27 0.000000
16 28 0.000000
16 29 0.000000
16 30 0.000000
16 31 0.000000
16 32 23.000000
16 33 60.000000
16 34 60.000000
16 35 60.000000
16 36 27.000000
16 37 0.000000
16 38 0.000000
16 39 0.000000
16 40 0.000000
16 41 0.000000
16 42 0.000000
16 43 0.000000
16 44 0.000000
16 45 15.000000
16 46 60.000000
16 47 60.000000
16 48 60.000000
16 49 31.000000
16 50 0.000000
16 51 0.000000
16 52 0.000000
16 53 0.000000
16 54 0.000000
16 55 0.000000
16 56 0.000000
16 57 0.000000
16 58 16.000000
16 59 60.000000
17 16.450001
17 0 60.000000
17 1 60.000000
17 2 33.000000
17 3 0.000000
17 4 0.000000
17 5 0.000000
17 6 0.000000
17 7 0.000000
17 8 0.000000
17 9 0.000000
17 10 0.000000
17 11 0.000000
17 12 0.000000
17 13 0.000000
17 14 0.000000
17 15 0.000000
17 16 0.000000
17 17 0.000000
17 18 0.000000
17 19 0.000000
17 20 0.000000
17 21 0.000000
17 22 0.000000
17 23 0.000000
17 24 0.000000
17 25 0.000000
17 26 0.000000
17 27 0.000000
17 28 0.000000
17 29 0.000000
17 30 0.000000
17 31 0.000000
17 32 0.000000
17 33 0.000000
17 34 0.000000
17 35 0.000000
17 36 0.000000
17 37 0.000000
17 38 0.000000
17 39 0.000000
17 40 0.000000
17 41 0.000000
17 42 0.000000
17 43 0.000000
17 44 0.000000
17 45 0.000000
17 46 0.000000
17 47 0.000000
17 48 0.000000
17 49 0.000000
17 50 0.000000
17 51 0.000000
17 52 0.000000
17 53 0.000000
17 54 0.000000
17 55 0.000000
17 56 0.000000
17 57 0.000000
17 58 0.000000
17 59 0.000000
18 2.550000
18 0 0.000000
18 1 0.000000
18 2 0.000000
18 3 0.000000
18 4 0.000000
18 5 0.000000
18 6 0.000000
18 7 0.000000
18 8 0.000000
18 9 0.000000
18 10 0.000000
18 11 0.000000
18 12 0.000000
18 13 0.000000
18 14 0.000000
18 15 0.000000
18 16 0.000000
18 17 0.000000
18 18 0.000000
18 19 0.000000
18 20 0.000000
18 21 0.000000
18 22 0.000000
18 23 0.000000
18 24 0.000000
18 25 0.000000
18 26 0.000000
18 27 0.000000
18 28 0.000000
18 29 0.000000
18 30 0.000000
18 31 0.000000
18 32 0.000000
18 33 0.000000
18 34 0.000000
18 35 0.000000
18 36 0.000000
18 37 0.000000
18 38 0.000000
18 39 0.000000
18 40 0.000000
18 41 0.000000
18 42 0.000000
18 43 0.000000
18 44 0.000000
18 45 0.000000
18 46 0.000000
18 47 0.000000
18 48 0.000000
18 49 0.000000
18 50 0.000000
18 51 0.000000
18 52 0.000000
18 53 0.000000
18 54 0.000000
18 55 0.000000
18 56 0.000000
18 57 0.000000
18 58 0.000000
18 59 0.000000
19 0.000000
19 0 0.000000
19 1 0.000000
19 2 0.000000
19 3 0.000000
19 4 0.000000
19 5 0.000000
19 6 0.000000
19 7 0.000000
19 8 0.000000
19 9 0.000000
19 10 0.000000
19 11 0.000000
19 12 0.000000
19 13 0.000000
19 14 0.000000
19 15 0.000000
19 16 0.000000
19 17 0.000000
19 18 0.000000
19 19 0.000000
19 20 0.000000
19 21 0.000000
19 22 0.000000
19 23 0.000000
19 24 0.000000
19 25 0.000000
19 26 0.000000
19 27 0.000000
19 28 0.000000
19 29 0.000000
19 30 0.000000
19 31 0.000000
19 32 0.000000
19 33 0.000000
19 34 0.000000
19 35 0.000000
19 36 0.000000
19 37 0.000000
19 38 0.000000
19 39 0.000000
19 40 0.000000
19 41 0.000000
19 42 0.000000
19 43 0.000000
19 44 0.000000
19 45 0.000000
19 46 0.000000
19 47 0.000000
19 48 0.000000
19 49 0.000000
19 50 0.000000
19 51 0.000000
19 52 0.000000
19 53 0.000000
19 54 0.000000
19 55 0.000000
19 56 0.000000
19 57 0.000000
19 58 0.000000
19 59 0.000000
20 0.000000
20 0 0.000000
20 1 0.000000
20 2 0.000000
20 3 0.000000
20 4 0.000000
20 5 0.000000
20 6 0.000000
20 7 0.000000
20 8 0.000000
20 9 0.000000
20 10 0.000000
20 11 0.000000
20 12 0.000000
20 13 0.000000
20 14 0.000000
20 15 0.000000
20 16 0.000000
20 17 0.000000
20 18 0.000000
20 19 0.000000
20 20 0.000000
20 21 0.000000
20 22 0.000000
20 23 0.000000
20 24 0.000000
20 25 0.000000
20 26 0.000000
20 27 0.000000
20 28 0.000000
20 29 0.000000
20 30 0.000000
20 31 0.000000
20 32 0.000000
20 33 0.000000
20 34 5.000000
20 35 60.000000
20 36 60.000000
20 37 60.000000
20 38 60.000000
20 39 60.000000
20 40 60.000000
20 41 60.000000
20 42 60.000000
20 43 60.000000
20 44 60.000000
20 45 60.000000
20 46 60.000000
20 47 60.000000
20 48 60.000000
20 49 60.000000
20 50 60.000000
20 51 34.000000
20 52 0.000000
20 53 0.000000
20 54 0.000000
20 55 0.000000
20 56 0.000000
20 57 0.000000
20 58 0.000000
21 2 0.000000
21 11 0.000000
21 12 0.000000
21 13 0.000000
21 14 0.000000
21 15 0.000000
21 16 0.000000
21 17 0.000000
21 18 0.000000
21 19 0.000000
21 20 0.000000
21 21 0.000000
21 22 0.000000
21 23 0.000000
21 24 0.000000
21 25 0.000000
21 26 0.000000
21 27 0.000000
21 28 0.000000
21 29 0.000000
21 30 0.000000
21 31 0.000000
21 32 0.000000
21 33 0.000000
21 34 0.000000
21 35 0.000000
21 36 0.000000
21 37 0.000000
21 38 0.000000
21 39 0.000000
21 40 0.000000
21 41 0.000000
21 42 0.000000
21 43 0.000000
21 44 0.000000
21 45 0.000000
21 46 0.000000
21 47 0.000000
21 48 0.000000
21 49 0.000000
21 50 0.000000
21 51 0.000000
21 52 0.000000
21 53 0.000000
21 54 0.000000
21 55 0.000000
21 56 0.000000
21 57 0.000000
21 58 0.000000
21 59 0.000000
22 0.000000
22 0 0.000000
22 1 0.000000
22 2 0.000000
22 3 0.000000
22 4 0.000000
22 5 0.000000
22 6 0.000000
22 7 0.000000
22 8 0.000000
22 9 0.000000
22 10 0.000000
22 11 0.000000
22 12 0.000000
22 13 0.000000
22 14 0.000000
22 15 0.000000
22 16 0.000000
22 17 0.000000
22 18 0.000000
22 19 0.000000
22 20 0.000000
22 21 0.000000
22 22 0.000000
22 23 0.000000
22 24 0.000000
22 25 0.000000
22 26 0.000000
22 27 0.000000
22 28 0.000000
22 29 0.000000
22 30 0.000000
22 31 0.000000
22 32 0.000000
22 33 0.000000
22 34 0.000000
22 35 0.000000
22 36 0.000000
22 37 0.000000
22 38 0.000000
22 39 0.000000
22 40 0.000000
22 41 0.000000
22 42 0.000000
22 43 0.000000
22 44 0.000000
22 45 0.000000
22 46 0.000000
22 47 0.000000
22 48 0.000000
22 49 0.000000
22 50 0.000000
22 51 0.000000
22 52 0.000000
22 53 0.000000
22 54 0.000000
22 55 0.000000
22 56 0.000000
22 57 0.000000
22 58 0.000000
22 59 0.000000
23 0.000000
23 0 0.000000
23 1 0.000000
23 2 0.000000
23 3 0.000000
23 4 0.000000
23 5 0.000000
23 6 0.000000
